Date       ,Time     ,Temperature ,Dew Point ,Humidity ,Wind ,Wind Speed ,Wind Gust ,Pressure ,Precip. ,Condition
2012-01-20,11:20 AM,37 °F,25 °F,60 %,S,14 mph,0 mph,29.81 in,0.0 in,Mostly Cloudy
2012-01-20,11:50 AM,39 °F,27 °F,61 %,S,14 mph,0 mph,29.81 in,0.0 in,Mostly Cloudy
2012-01-20,12:20 PM,39 °F,27 °F,61 %,S,10 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
2012-01-20,12:50 PM,39 °F,27 °F,61 %,S,13 mph,0 mph,29.78 in,0.0 in,Mostly Cloudy
2012-01-20,1:20 PM,41 °F,27 °F,57 %,SSE,8 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2012-01-20,1:50 PM,41 °F,27 °F,57 %,S,9 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy
2012-01-20,2:20 PM,41 °F,27 °F,57 %,S,6 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2012-01-20,2:50 PM,41 °F,28 °F,61 %,S,8 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2012-01-20,3:20 PM,41 °F,28 °F,61 %,SSE,9 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2012-01-20,3:50 PM,41 °F,28 °F,61 %,S,8 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2012-01-20,4:20 PM,41 °F,28 °F,61 %,S,8 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy
2012-01-20,4:50 PM,41 °F,28 °F,61 %,S,9 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy
2012-01-20,5:20 PM,41 °F,30 °F,65 %,S,7 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy
2012-01-20,5:50 PM,39 °F,30 °F,70 %,VAR,2 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy
2012-01-20,6:20 PM,39 °F,28 °F,65 %,S,9 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy
2012-01-20,6:50 PM,41 °F,28 °F,61 %,S,8 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy
2012-01-20,7:20 PM,39 °F,28 °F,65 %,VAR,2 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy
2012-01-20,7:50 PM,41 °F,28 °F,61 %,CALM,0 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy
2012-01-20,8:20 PM,41 °F,28 °F,61 %,SSE,5 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy
2012-01-20,8:50 PM,41 °F,30 °F,65 %,VAR,1 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2012-01-20,9:20 PM,41 °F,30 °F,65 %,VAR,2 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2012-01-20,9:50 PM,41 °F,28 °F,61 %,VAR,2 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2012-01-20,10:20 PM,41 °F,28 °F,61 %,VAR,1 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2012-01-20,10:50 PM,41 °F,27 °F,57 %,VAR,1 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2012-01-20,11:20 PM,41 °F,28 °F,61 %,VAR,2 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2012-01-20,11:50 PM,39 °F,27 °F,61 %,SE,3 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2012-01-20,12:20 AM,39 °F,27 °F,61 %,VAR,1 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2012-01-21,12:50 AM,41 °F,28 °F,61 %,VAR,2 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2012-01-21,1:20 AM,41 °F,28 °F,61 %,S,3 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy
2012-01-21,1:50 AM,41 °F,27 °F,57 %,VAR,1 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy
2012-01-21,2:20 AM,41 °F,28 °F,61 %,VAR,2 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy
2012-01-21,2:50 AM,41 °F,28 °F,61 %,VAR,1 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
2012-01-21,3:20 AM,39 °F,28 °F,65 %,NE,3 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
2012-01-21,3:50 AM,39 °F,28 °F,65 %,VAR,2 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
2012-01-21,4:20 AM,45 °F,30 °F,57 %,S,13 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-21,4:50 AM,45 °F,28 °F,53 %,S,12 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-21,5:20 AM,43 °F,0 °F,66 %,SSE,7 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-21,5:50 AM,43 °F,30 °F,61 %,CALM,0 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy
2012-01-21,6:20 AM,43 °F,28 °F,57 %,SSE,6 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2012-01-21,6:50 AM,43 °F,28 °F,57 %,SE,3 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2012-01-21,7:20 AM,43 °F,28 °F,57 %,SE,7 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2012-01-21,7:50 AM,43 °F,28 °F,57 %,SE,6 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2012-01-21,8:20 AM,43 °F,30 °F,61 %,SE,5 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2012-01-21,8:50 AM,43 °F,30 °F,61 %,SSE,3 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2012-01-21,9:20 AM,43 °F,30 °F,61 %,VAR,2 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2012-01-21,9:50 AM,45 °F,0 °F,61 %,VAR,1 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2012-01-21,10:20 AM,45 °F,0 °F,61 %,VAR,2 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2012-01-21,10:50 AM,45 °F,0 °F,61 %,SSE,8 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2012-01-21,11:20 AM,45 °F,0 °F,61 %,SSE,10 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2012-01-21,11:50 AM,46 °F,0 °F,57 %,SSE,13 mph,0 mph,29.43 in,0.0 in,Mostly Cloudy
2012-01-21,12:20 PM,48 °F,0 °F,54 %,SSE,12 mph,0 mph,29.43 in,0.0 in,Mostly Cloudy
2012-01-21,12:50 PM,50 °F,34 °F,54 %,SSE,12 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy
2012-01-21,1:20 PM,50 °F,34 °F,54 %,SSE,12 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy
2012-01-21,1:50 PM,52 °F,34 °F,50 %,SSE,12 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2012-01-21,2:20 PM,50 °F,34 °F,54 %,S,9 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2012-01-21,2:50 PM,52 °F,36 °F,54 %,SSE,8 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2012-01-21,3:20 PM,50 °F,36 °F,58 %,SSE,12 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2012-01-21,3:50 PM,46 °F,37 °F,71 %,SSE,9 mph,0 mph,29.32 in,0.0 in,Mostly Cloudy
2012-01-21,4:20 PM,48 °F,37 °F,66 %,S,10 mph,0 mph,29.32 in,0.0 in,Mostly Cloudy
2012-01-21,4:50 PM,50 °F,37 °F,62 %,S,16 mph,0 mph,29.32 in,0.0 in,Mostly Cloudy
2012-01-21,5:20 PM,48 °F,37 °F,66 %,SSE,14 mph,0 mph,29.32 in,0.0 in,Mostly Cloudy
2012-01-21,5:50 PM,45 °F,43 °F,93 %,WSW,8 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2012-01-21,6:20 PM,45 °F,41 °F,87 %,SW,13 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2012-01-21,6:50 PM,41 °F,39 °F,93 %,SW,16 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy
2012-01-21,7:20 PM,41 °F,39 °F,93 %,WSW,17 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy
2012-01-21,7:50 PM,41 °F,39 °F,93 %,WSW,10 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy
2012-01-21,8:20 PM,41 °F,39 °F,93 %,SW,8 mph,0 mph,29.43 in,0.0 in,Mostly Cloudy
2012-01-21,8:50 PM,41 °F,37 °F,87 %,WSW,8 mph,0 mph,29.43 in,0.0 in,Mostly Cloudy
2012-01-21,9:20 PM,39 °F,37 °F,93 %,SW,8 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2012-01-21,9:50 PM,39 °F,36 °F,87 %,WSW,10 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2012-01-21,10:20 PM,39 °F,36 °F,87 %,SW,12 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2012-01-21,10:50 PM,39 °F,34 °F,81 %,WSW,15 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2012-01-21,11:20 PM,39 °F,0 °F,75 %,W,13 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2012-01-21,12:20 AM,37 °F,30 °F,75 %,W,7 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy
2012-01-22,12:50 AM,37 °F,30 °F,75 %,W,6 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy
2012-01-22,1:20 AM,37 °F,30 °F,75 %,W,3 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-22,1:50 AM,37 °F,0 °F,81 %,W,6 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-22,2:20 AM,37 °F,30 °F,75 %,VAR,1 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-22,2:50 AM,37 °F,30 °F,75 %,VAR,1 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-22,3:20 AM,37 °F,30 °F,75 %,VAR,2 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-22,3:50 AM,37 °F,0 °F,81 %,W,5 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-22,4:20 AM,37 °F,30 °F,75 %,W,5 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-22,4:50 AM,37 °F,30 °F,75 %,W,7 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2012-01-22,5:20 AM,36 °F,30 °F,81 %,WSW,3 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2012-01-22,5:50 AM,36 °F,30 °F,81 %,WSW,3 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2012-01-22,6:20 AM,36 °F,28 °F,75 %,W,3 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2012-01-22,6:50 AM,34 °F,30 °F,87 %,W,3 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2012-01-22,7:20 AM,36 °F,30 °F,81 %,VAR,2 mph,0 mph,29.58 in,0.0 in,Partly Cloudy
2012-01-22,7:50 AM,37 °F,30 °F,75 %,WSW,6 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-22,8:20 AM,37 °F,30 °F,75 %,WSW,8 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-22,8:50 AM,37 °F,30 °F,75 %,WSW,8 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
2012-01-22,9:20 AM,37 °F,30 °F,75 %,WSW,8 mph,0 mph,29.58 in,0.0 in,Partly Cloudy
2012-01-22,9:50 AM,39 °F,30 °F,70 %,WSW,9 mph,0 mph,29.58 in,0.0 in,Partly Cloudy
2012-01-22,10:20 AM,39 °F,30 °F,70 %,WSW,13 mph,0 mph,29.58 in,0.0 in,Fair
2012-01-22,10:50 AM,39 °F,30 °F,70 %,WSW,13 mph,0 mph,29.58 in,0.0 in,Fair
2012-01-22,11:20 AM,41 °F,28 °F,61 %,WSW,12 mph,0 mph,29.58 in,0.0 in,Fair
2012-01-22,11:50 AM,41 °F,28 °F,61 %,SW,12 mph,0 mph,29.58 in,0.0 in,Fair
2012-01-22,12:20 PM,41 °F,30 °F,65 %,SW,12 mph,0 mph,29.58 in,0.0 in,Partly Cloudy
2012-01-22,1:20 PM,41 °F,28 °F,61 %,SW,14 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2012-01-22,1:50 PM,43 °F,30 °F,61 %,WSW,14 mph,0 mph,29.58 in,0.0 in,Partly Cloudy
2012-01-22,2:20 PM,43 °F,30 °F,61 %,SW,15 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2012-01-22,2:50 PM,41 °F,28 °F,61 %,SW,14 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2012-01-22,3:20 PM,43 °F,27 °F,53 %,SW,16 mph,0 mph,29.52 in,0.0 in,Partly Cloudy
2012-01-22,3:50 PM,45 °F,23 °F,43 %,SW,15 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy
2012-01-22,4:20 PM,45 °F,25 °F,46 %,SW,13 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-22,4:50 PM,45 °F,27 °F,49 %,WSW,14 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-22,5:20 PM,45 °F,28 °F,53 %,WSW,17 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-22,5:50 PM,45 °F,28 °F,53 %,WSW,17 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
2012-01-22,6:20 PM,45 °F,28 °F,53 %,SW,14 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
2012-01-22,6:50 PM,45 °F,30 °F,57 %,SW,13 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-22,7:20 PM,45 °F,30 °F,57 %,SW,12 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-22,7:50 PM,45 °F,28 °F,53 %,SW,14 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-22,8:20 PM,45 °F,28 °F,53 %,SW,9 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
2012-01-22,8:50 PM,46 °F,30 °F,53 %,WSW,13 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
2012-01-22,9:20 PM,46 °F,0 °F,57 %,SW,13 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
2012-01-22,9:50 PM,46 °F,0 °F,57 %,SW,17 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
2012-01-22,10:20 PM,46 °F,30 °F,53 %,SW,15 mph,0 mph,29.58 in,0.0 in,Partly Cloudy
2012-01-22,10:50 PM,46 °F,0 °F,57 %,WSW,17 mph,0 mph,29.61 in,0.0 in,Fair
2012-01-22,11:20 PM,45 °F,0 °F,61 %,SW,13 mph,0 mph,29.61 in,0.0 in,Fair
2012-01-22,11:50 PM,45 °F,0 °F,61 %,WSW,13 mph,0 mph,29.61 in,0.0 in,Fair
2012-01-22,12:20 AM,45 °F,34 °F,66 %,WSW,12 mph,0 mph,29.64 in,0.0 in,Fair
2012-01-23,12:50 AM,45 °F,34 °F,66 %,WSW,12 mph,0 mph,29.64 in,0.0 in,Fair
2012-01-23,1:20 AM,45 °F,34 °F,66 %,WSW,14 mph,0 mph,29.64 in,0.0 in,Fair
2012-01-23,1:50 AM,45 °F,34 °F,66 %,WSW,14 mph,0 mph,29.64 in,0.0 in,Fair
2012-01-23,2:20 AM,45 °F,0 °F,61 %,WSW,13 mph,0 mph,29.64 in,0.0 in,Fair
2012-01-23,2:50 AM,45 °F,0 °F,61 %,W,10 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,3:20 AM,45 °F,0 °F,61 %,WSW,13 mph,0 mph,29.64 in,0.0 in,Fair
2012-01-23,3:50 AM,43 °F,0 °F,66 %,W,13 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,4:20 AM,43 °F,0 °F,66 %,W,12 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,4:50 AM,43 °F,0 °F,66 %,W,9 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,5:20 AM,45 °F,0 °F,61 %,W,7 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,5:50 AM,43 °F,30 °F,61 %,W,6 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,6:20 AM,43 °F,0 °F,66 %,VAR,3 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,6:50 AM,43 °F,0 °F,66 %,WSW,3 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,7:20 AM,41 °F,0 °F,70 %,SSW,3 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,7:50 AM,39 °F,30 °F,70 %,SSE,1 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,8:20 AM,39 °F,0 °F,75 %,S,5 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,8:50 AM,41 °F,0 °F,70 %,SSE,3 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,9:20 AM,45 °F,0 °F,61 %,S,6 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,9:50 AM,45 °F,30 °F,57 %,S,6 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,10:20 AM,46 °F,0 °F,57 %,S,5 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,10:50 AM,48 °F,30 °F,50 %,SSW,8 mph,0 mph,29.70 in,0.0 in,Fair
2012-01-23,11:20 AM,50 °F,30 °F,47 %,S,10 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,11:50 AM,50 °F,0 °F,50 %,S,7 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,12:20 PM,52 °F,0 °F,47 %,SSW,10 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,12:50 PM,52 °F,0 °F,47 %,SW,14 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,1:20 PM,52 °F,0 °F,47 %,WSW,20 mph,0 mph,29.67 in,0.0 in,Fair
2012-01-23,1:50 PM,50 °F,0 °F,50 %,WSW,18 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
2012-01-23,2:20 PM,50 °F,0 °F,50 %,WSW,16 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
2012-01-23,2:50 PM,52 °F,34 °F,50 %,WSW,13 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2012-01-23,3:20 PM,52 °F,36 °F,54 %,WSW,14 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
2012-01-23,4:20 PM,52 °F,36 °F,54 %,WSW,16 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
2012-01-23,4:50 PM,52 °F,36 °F,54 %,WSW,14 mph,0 mph,29.70 in,0.0 in,Fair
2012-01-23,5:20 PM,52 °F,34 °F,50 %,WSW,12 mph,0 mph,29.70 in,0.0 in,Fair
2012-01-23,5:50 PM,52 °F,36 °F,54 %,SW,12 mph,0 mph,29.70 in,0.0 in,Fair
2012-01-23,6:20 PM,50 °F,36 °F,58 %,WSW,9 mph,0 mph,29.70 in,0.0 in,Fair
2012-01-23,6:50 PM,50 °F,36 °F,58 %,WSW,12 mph,0 mph,29.70 in,0.0 in,Fair
2012-01-23,7:50 PM,50 °F,36 °F,58 %,WSW,9 mph,0 mph,29.70 in,0.0 in,Fair
2012-01-23,8:20 PM,50 °F,36 °F,58 %,SSW,6 mph,0 mph,29.70 in,0.0 in,Fair
2012-01-23,9:20 PM,48 °F,36 °F,62 %,S,5 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-23,9:50 PM,46 °F,37 °F,71 %,S,3 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-23,10:20 PM,46 °F,37 °F,71 %,S,5 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-23,10:50 PM,46 °F,36 °F,66 %,SSW,6 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-23,11:20 PM,46 °F,36 °F,66 %,SSW,5 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-23,11:50 PM,45 °F,37 °F,76 %,SSW,1 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-23,12:20 AM,46 °F,37 °F,71 %,CALM,0 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,12:50 AM,45 °F,36 °F,71 %,S,1 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,1:20 AM,45 °F,36 °F,71 %,CALM,0 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,1:50 AM,43 °F,37 °F,81 %,CALM,0 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,2:20 AM,41 °F,34 °F,76 %,N,1 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,2:50 AM,45 °F,36 °F,71 %,CALM,0 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,3:20 AM,41 °F,0 °F,70 %,WNW,2 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,3:50 AM,43 °F,34 °F,70 %,VAR,1 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,4:20 AM,43 °F,0 °F,66 %,NW,2 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,4:50 AM,43 °F,0 °F,66 %,VAR,1 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,5:20 AM,43 °F,0 °F,66 %,NW,2 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,5:50 AM,41 °F,30 °F,65 %,VAR,1 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,6:20 AM,39 °F,30 °F,70 %,CALM,0 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,6:50 AM,39 °F,0 °F,75 %,VAR,1 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,7:20 AM,39 °F,30 °F,70 %,VAR,1 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,7:50 AM,43 °F,0 °F,66 %,CALM,0 mph,0 mph,29.72 in,0.0 in,Fair
2012-01-24,8:20 AM,41 °F,28 °F,61 %,CALM,0 mph,0 mph,29.72 in,0.0 in,Partly Cloudy
2012-01-24,8:50 AM,41 °F,0 °F,70 %,VAR,1 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
2012-01-24,9:20 AM,45 °F,0 °F,61 %,VAR,2 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
2012-01-24,9:50 AM,48 °F,0 °F,54 %,CALM,0 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
2012-01-24,10:20 AM,46 °F,34 °F,62 %,VAR,1 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
2012-01-24,10:50 AM,48 °F,0 °F,54 %,VAR,2 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
2012-01-24,11:20 AM,50 °F,0 °F,50 %,VAR,2 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2012-01-24,11:50 AM,52 °F,28 °F,41 %,SE,5 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2012-01-24,12:20 PM,54 °F,30 °F,41 %,SSE,5 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2012-01-24,12:50 PM,52 °F,30 °F,44 %,SE,6 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2012-01-24,1:20 PM,52 °F,28 °F,41 %,SSE,7 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2012-01-24,1:50 PM,52 °F,28 °F,41 %,S,6 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy
2012-01-24,2:20 PM,52 °F,28 °F,41 %,S,5 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy
2012-01-24,2:50 PM,52 °F,28 °F,41 %,SSE,7 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
2012-01-24,3:20 PM,50 °F,27 °F,40 %,S,7 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
2012-01-24,3:50 PM,50 °F,27 °F,40 %,SSE,7 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
2012-01-24,4:20 PM,50 °F,28 °F,43 %,SSE,7 mph,0 mph,29.58 in,0.0 in,Mostly Cloudy
2012-01-24,4:50 PM,48 °F,0 °F,54 %,S,7 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-24,5:20 PM,46 °F,34 °F,62 %,SSE,3 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-24,5:50 PM,46 °F,36 °F,66 %,VAR,2 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-24,6:20 PM,45 °F,36 °F,71 %,SSW,1 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-24,6:50 PM,45 °F,36 °F,71 %,CALM,0 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-24,7:20 PM,45 °F,37 °F,76 %,CALM,0 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-24,7:50 PM,45 °F,37 °F,76 %,CALM,0 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2012-01-24,8:20 PM,45 °F,37 °F,76 %,VAR,1 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy
2012-01-24,8:50 PM,45 °F,37 °F,76 %,CALM,0 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy
2012-01-24,9:20 PM,45 °F,37 °F,76 %,CALM,0 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy
2012-01-24,10:20 PM,45 °F,39 °F,81 %,CALM,0 mph,0 mph,29.49 in,0.0 in,Mostly Cloudy
2012-01-24,11:50 PM,43 °F,37 °F,81 %,VAR,2 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2012-01-24,12:20 AM,43 °F,37 °F,81 %,VAR,1 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2012-01-25,12:50 AM,43 °F,39 °F,87 %,VAR,1 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2012-01-25,1:20 AM,45 °F,37 °F,76 %,S,2 mph,0 mph,29.43 in,0.0 in,Mostly Cloudy
2012-01-25,1:50 AM,45 °F,37 °F,76 %,SSE,3 mph,0 mph,29.43 in,0.0 in,Mostly Cloudy
2012-01-25,2:20 AM,45 °F,37 °F,76 %,VAR,2 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy
2012-01-25,2:50 AM,45 °F,37 °F,76 %,CALM,0 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy
2012-01-25,3:20 AM,45 °F,37 °F,76 %,VAR,1 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy
2012-01-25,3:50 AM,45 °F,37 °F,76 %,VAR,1 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy
2012-01-25,4:20 AM,45 °F,39 °F,81 %,CALM,0 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2012-01-25,4:50 AM,45 °F,37 °F,76 %,VAR,1 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2012-01-25,5:20 AM,45 °F,37 °F,76 %,VAR,2 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2012-01-25,5:50 AM,45 °F,39 °F,81 %,NNE,3 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2012-01-25,6:20 AM,45 °F,39 °F,81 %,NNE,2 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2012-01-25,6:50 AM,45 °F,39 °F,81 %,NE,5 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2012-01-25,7:20 AM,45 °F,41 °F,87 %,NNE,3 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2012-01-25,7:50 AM,45 °F,41 °F,87 %,NNE,1 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
